dealer_name,brand,model,year_of_release,country_of_origin,fuel_type,engine_volume,transmission_box,drive_type,region,quantity,price_USD,sale_USD,area,segment_2013,class_2013,sale_date,sale_quarter,car_age
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Уральск,1,70136.24,70136.24,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,2,70136.24,140272.48,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,10,70136.24,701362.41,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,10,70136.24,701362.41,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,AWD,Усть-Каменогорск,1,87988.37,87988.37,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,2,69117.48,138234.95,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,4,69117.48,276469.91,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,4,69117.48,276469.91,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Уральск,1,68754.94,68754.94,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,AWD,Усть-Каменогорск,2,87526.84,175053.68,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,5,68754.94,343774.68,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,10,68754.94,687549.35,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,AWD,Алматы,1,87526.84,87526.84,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,6,68754.94,412529.61,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Уральск,1,68438.63,68438.63,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-07-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,8,68438.63,547509.08,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-07-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,2,68438.63,136877.27,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-07-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Костанай,1,67922.08,67922.08,Костанайская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Уральск,1,67922.08,67922.08,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,4,67922.08,271688.32,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,AWD,Нур-Султан,1,86466.6,86466.6,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,10,67922.08,679220.81,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,4.4,Автомат,AWD,Алматы,2,86466.6,172933.19,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,10,67922.08,679220.81,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-08-31,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Алматы,9,67858.72,610728.49,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-09-30,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,11,67858.72,746445.93,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-09-30,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,2,67858.72,135717.44,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-09-30,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Уральск,1,67858.72,67858.72,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-09-30,3,0
Автоцентр-Бавария,BMW,X5,2019,USA,F,3.0,Автомат,AWD,Костанай,1,67858.72,67858.72,Костанайская Область,Внедорожники,Полноразмерные SUV,2019-09-30,3,0
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Нур-Султан,1,68143.25,68143.25,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-01-31,1,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Алматы,3,68143.25,204429.76,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-01-31,1,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Нур-Султан,1,68235.62,68235.62,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-02-28,1,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,1,68392.57,68392.57,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-03-31,1,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Нур-Султан,4,68392.57,273570.29,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-03-31,1,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Алматы,2,68392.57,136785.15,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-03-31,1,1
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Костанай,1,67933.62,67933.62,Костанайская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Уральск,1,67933.62,67933.62,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,1,67933.62,67933.62,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,4,67933.62,271734.46,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Алматы,2,67933.62,135867.23,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X6,2018,USA,F,4.4,Автомат,AWD,Нур-Султан,1,121069.26,121069.26,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Нур-Султан,4,67753.32,271013.27,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,1
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Алматы,3,67753.32,203259.95,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,1
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,1,67397.93,67397.93,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,4.4,Автомат,AWD,Алматы,1,120434.22,120434.22,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X6,2019,USA,F,3.0,Автомат,AWD,Алматы,1,67397.93,67397.93,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
Автоцентр-Бавария,BMW,X6,2018,USA,F,3.0,Автомат,AWD,Костанай,1,67087.87,67087.87,Костанайская Область,Внедорожники,Полноразмерные SUV,2019-07-31,3,1
Автоцентр-Бавария,BMW,X7,2019,USA,F,3.0,Автомат,AWD,Алматы,1,87177.61,87177.61,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-04-30,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,4.4,Автомат,AWD,Усть-Каменогорск,1,85942.13,85942.13,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,3.0,Автомат,AWD,Усть-Каменогорск,1,85942.13,85942.13,Восточно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,3.0,Автомат,AWD,Нур-Султан,2,85942.13,171884.25,Акмолинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,D,3.0,Автомат,AWD,Алматы,1,101971.01,101971.01,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,4.4,Автомат,AWD,Алматы,4,103676.22,414704.86,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,3.0,Автомат,AWD,Алматы,4,85942.13,343768.5,Алматинская Область,Внедорожники,Полноразмерные SUV,2019-05-31,2,0
Автоцентр-Бавария,BMW,X7,2019,USA,F,4.4,Автомат,AWD,Уральск,1,103132.4,103132.4,Западно-Казахстанская Область,Внедорожники,Полноразмерные SUV,2019-06-30,2,0
